parentR,childR
http://ru.wikipedia.org/wiki/Федеральная_служба_охраны_Российской_Федерации,http://ru.wikipedia.org/wiki/Спецсвязь_ФСО_России
http://ru.wikipedia.org/wiki/Министерство_транспорта_КНР,http://ru.wikipedia.org/wiki/CAAC
http://ru.wikipedia.org/wiki/Совет_министров_СССР,http://ru.wikipedia.org/wiki/Госплан_СССР
http://ru.wikipedia.org/wiki/RTL_Group,http://ru.wikipedia.org/wiki/VOX_(телеканал)
http://ru.wikipedia.org/wiki/Министерство_культуры_Индии,http://ru.wikipedia.org/wiki/Археологическое_управление_Индии
http://ru.wikipedia.org/wiki/Русская_православная_церковь,http://ru.wikipedia.org/wiki/Патриаршие_приходы_в_Канаде
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Министерство_национальной_обороны_Китайской_Народной_Республики
http://ru.wikipedia.org/wiki/Президент_Украины,http://ru.wikipedia.org/wiki/Служба_безопасности_Украины
http://ru.wikipedia.org/wiki/Министерство_сельского_хозяйства_США,http://ru.wikipedia.org/wiki/Государственная_хлебная_инспекция
http://ru.wikipedia.org/wiki/Министерство_культуры_Индии,http://ru.wikipedia.org/wiki/Национальная_миссия_рукописей_Индии
